,redpoint_-3,redpoint_-2,redpoint_-1,redpoint_0,redpoint_1,redpoint_2,redpoint_3,pred,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,red_postion,filepath,page,T
13174,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,0.0,./dataset_o\OWG2022_ResultsBook\geme27end4.png,27,OWG2022_ResultsBook
13175,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme43end3.png,43,CWC2018-19_Leg1_ResultsBook
13176,1,0,0,0,0,0,0,-3,2,0.0,3.0,-3.0,7,False,1.0,./dataset_o\PACC2018_ResultsBook_Women\geme183end2.png,183,PACC2018_ResultsBook_Women
13177,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme984end1.png,984,WMCC2021_ResultsBook
13178,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme357end7.png,357,WWCC2023_ResultsBook
13179,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme797end2.png,797,WWCC2019_ResultsBook
13180,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme376end1.png,376,WMCC2018_ResultsBook
13181,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,5.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme187end7.png,187,ECC2017_ResultsBook_Men_A-Division
13182,0,0,0,0,0,0,1,3,1,3.0,0.0,3.0,8,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme396end1.png,396,ECC2018_ResultsBook_Men_A-Division
13183,0,1,0,0,0,0,0,-2,8,0.0,2.0,-2.0,1,True,-2.0,./dataset_o\OWG2018_ResultsBook\geme526end8.png,526,OWG2018_ResultsBook
13184,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme418end3.png,418,WWCC2022_ResultsBook
13185,1,0,0,0,0,0,0,-3,6,0.0,4.0,-4.0,3,True,-6.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme231end6.png,231,PCCC2022_ResultsBook_Women_A-Division
13186,0,0,0,0,0,0,1,3,2,4.0,0.0,4.0,7,False,4.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme200end2.png,200,PCCC2023_ResultsBook_Men_A-Division
13187,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,-1.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme410end6.png,410,ECC2023_ResultsBook_Women_A-Division
13188,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-3.0,./dataset_o\WMCC2019_ResultsBook\geme511end7.png,511,WMCC2019_ResultsBook
13189,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,False,0.0,./dataset_o\WMCC2019_ResultsBook\geme7end7.png,7,WMCC2019_ResultsBook
13190,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme817end8.png,817,WMCC2021_ResultsBook
13191,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme996end5.png,996,WMCC2021_ResultsBook
13192,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,3.0,./dataset_o\OWG2022_ResultsBook\geme136end6.png,136,OWG2022_ResultsBook
13193,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\WWCC2018_ResultsBook\geme810end1.png,810,WWCC2018_ResultsBook
13194,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,6,True,0.0,./dataset_o\WMCC2019_ResultsBook\geme220end3.png,220,WMCC2019_ResultsBook
13195,1,0,0,0,0,0,0,-3,8,0.0,3.0,-3.0,1,False,-1.0,./dataset_o\OWG2022_ResultsBook\geme931end8.png,931,OWG2022_ResultsBook
13196,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,1.0,./dataset_o\WWCC2019_ResultsBook\geme257end5.png,257,WWCC2019_ResultsBook
13197,0,0,1,0,0,0,0,-1,11,0.0,1.0,-1.0,0,True,0.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme21end11.png,21,PCCC2023_ResultsBook_Women_A-Division
13198,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme402end1.png,402,ECC2021_ResultsBook_Men_A-Division
13199,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,True,-1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme6end8.png,6,ECC2018_ResultsBook_Men_A-Division
13200,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,True,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme457end3.png,457,ECC2018_ResultsBook_Women_A-Division
13201,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-1.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme197end8.png,197,ECC2017_ResultsBook_Men_A-Division
13202,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme268end5.png,268,PCCC2023_ResultsBook_Men_A-Division
13203,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,3.0,./dataset_o\WMCC2019_ResultsBook\geme329end8.png,329,WMCC2019_ResultsBook
13204,1,0,0,0,0,0,0,-3,7,0.0,4.0,-4.0,2,False,4.0,./dataset_o\OWG2022_ResultsBook\geme136end7.png,136,OWG2022_ResultsBook
13205,1,0,0,0,0,0,0,-3,7,0.0,3.0,-3.0,2,False,2.0,./dataset_o\WWCC2018_ResultsBook\geme740end7.png,740,WWCC2018_ResultsBook
13206,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme219end1.png,219,ECC2017_ResultsBook_Men_A-Division
13207,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme7end5.png,7,WWCC2023_ResultsBook
13208,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,True,-6.0,./dataset_o\WMCC2022_ResultsBook\geme193end3.png,193,WMCC2022_ResultsBook
13209,1,0,0,0,0,0,0,-3,9,0.0,3.0,-3.0,0,False,3.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme400end9.png,400,ECC2018_ResultsBook_Women_A-Division
13210,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,True,-9.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme119end6.png,119,CWC2018-19_Leg1_ResultsBook
13211,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-3.0,./dataset_o\PACC2018_ResultsBook_Men\geme196end6.png,196,PACC2018_ResultsBook_Men
13212,0,0,0,0,0,0,1,3,5,5.0,0.0,5.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme38end5.png,38,WMCC2021_ResultsBook
13213,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-1.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme229end7.png,229,PCCC2023_ResultsBook_Women_A-Division
13214,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme677end7.png,677,WWCC2022_ResultsBook
13215,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,-1.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme188end8.png,188,ECC2018_ResultsBook_Women_A-Division
13216,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-2.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme121end2.png,121,PCCC2023_ResultsBook_Women_A-Division
13217,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,False,4.0,./dataset_o\WWCC2018_ResultsBook\geme51end9.png,51,WWCC2018_ResultsBook
13218,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme50end6.png,50,WWCC2022_ResultsBook
13219,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\OWG2018_ResultsBook\geme451end1.png,451,OWG2018_ResultsBook
13220,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,False,-1.0,./dataset_o\PACC2019_ResultsBook_Women\geme38end3.png,38,PACC2019_ResultsBook_Women
13221,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,0.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme49end4.png,49,ECC2022_ResultsBook_Men_A-Division
13222,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme401end5.png,401,WWCC2023_ResultsBook
13223,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,False,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme445end3.png,445,ECC2019_ResultsBook_Men_A-Division
13224,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme694end6.png,694,WMCC2022_ResultsBook
13225,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme839end7.png,839,WWCC2023_ResultsBook
13226,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,3.0,./dataset_o\OWG2018_ResultsBook\geme780end4.png,780,OWG2018_ResultsBook
13227,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,False,6.0,./dataset_o\WWCC2018_ResultsBook\geme842end6.png,842,WWCC2018_ResultsBook
13228,1,0,0,0,0,0,0,-3,5,0.0,3.0,-3.0,4,False,3.0,./dataset_o\WWCC2018_ResultsBook\geme207end5.png,207,WWCC2018_ResultsBook
13229,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,False,0.0,./dataset_o\WWCC2019_ResultsBook\geme519end8.png,519,WWCC2019_ResultsBook
13230,0,1,0,0,0,0,0,-2,6,0.0,2.0,-2.0,3,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme805end6.png,805,WMCC2023_ResultsBook
13231,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,False,1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme451end2.png,451,ECC2022_ResultsBook_Women_A-Division
13232,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme482end1.png,482,ECC2023_ResultsBook_Women_A-Division
13233,1,0,0,0,0,0,0,-3,8,0.0,4.0,-4.0,1,False,-1.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme82end8.png,82,PCCC2023_ResultsBook_Men_A-Division
13234,1,0,0,0,0,0,0,-3,4,0.0,4.0,-4.0,5,False,3.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme140end4.png,140,ECC2019_ResultsBook_Women_A-Division
13235,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\OWG2022_ResultsBook\geme681end1.png,681,OWG2022_ResultsBook
13236,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,False,1.0,./dataset_o\WMCC2019_ResultsBook\geme306end9.png,306,WMCC2019_ResultsBook
13237,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,True,-1.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme269end8.png,269,ECC2019_ResultsBook_Men_A-Division
13238,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,1.0,./dataset_o\WWCC2019_ResultsBook\geme64end6.png,64,WWCC2019_ResultsBook
13239,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,3.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme513end5.png,513,ECC2022_ResultsBook_Women_A-Division
13240,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end2.png,349,CWC2018-19_Leg1_ResultsBook
13241,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,4.0,./dataset_o\PACC2018_ResultsBook_Men\geme48end9.png,48,PACC2018_ResultsBook_Men
13242,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,0.0,./dataset_o\WMCC2019_ResultsBook\geme833end3.png,833,WMCC2019_ResultsBook
13243,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,2.0,./dataset_o\WMCC2019_ResultsBook\geme415end2.png,415,WMCC2019_ResultsBook
13244,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,False,1.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme288end2.png,288,PCCC2022_ResultsBook_Men_A-Division
13245,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,0.0,./dataset_o\WWCC2018_ResultsBook\geme228end4.png,228,WWCC2018_ResultsBook
13246,0,0,0,0,0,0,1,3,1,3.0,0.0,3.0,8,True,0.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme292end1.png,292,ECC2022_ResultsBook_Women_A-Division
13247,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,False,4.0,./dataset_o\OWG2022_ResultsBook\geme297end9.png,297,OWG2022_ResultsBook
13248,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,False,4.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme139end7.png,139,ECC2018_ResultsBook_Men_A-Division
13249,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,0.0,./dataset_o\OWG2022_ResultsBook\geme1068end8.png,1068,OWG2022_ResultsBook
13250,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,False,1.0,./dataset_o\PACC2018_ResultsBook_Men\geme357end6.png,357,PACC2018_ResultsBook_Men
13251,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,-2.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme530end8.png,530,ECC2018_ResultsBook_Women_A-Division
13252,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,0.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme49end6.png,49,ECC2021_ResultsBook_Women_A-Division
13253,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\WWCC2018_ResultsBook\geme284end1.png,284,WWCC2018_ResultsBook
13254,0,0,0,0,0,0,1,3,6,3.0,0.0,3.0,3,True,-3.0,./dataset_o\WWCC2018_ResultsBook\geme73end6.png,73,WWCC2018_ResultsBook
13255,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-1.0,./dataset_o\CWC2018-19_Leg2_ResultsBook\geme159end3.png,159,CWC2018-19_Leg2_ResultsBook
13256,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,True,0.0,./dataset_o\WWCC2019_ResultsBook\geme373end2.png,373,WWCC2019_ResultsBook
13257,0,1,0,0,0,0,0,-2,4,0.0,2.0,-2.0,5,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme300end4.png,300,WMCC2023_ResultsBook
13258,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,6,False,0.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme134end3.png,134,CWC2018-19_Leg3_ResultsBook
13259,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,True,0.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme451end4.png,451,ECC2019_ResultsBook_Women_A-Division
13260,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme203end2.png,203,WWCC2019_ResultsBook
13261,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme172end3.png,172,ECC2019_ResultsBook_Men_A-Division
13262,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,True,-3.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme269end5.png,269,ECC2022_ResultsBook_Men_A-Division
13263,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\OWG2022_ResultsBook\geme516end1.png,516,OWG2022_ResultsBook
13264,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,-2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme193end2.png,193,ECC2022_ResultsBook_Women_A-Division
13265,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,1.0,./dataset_o\OWG2018_ResultsBook\geme647end5.png,647,OWG2018_ResultsBook
13266,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-3.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme530end7.png,530,ECC2018_ResultsBook_Women_A-Division
13267,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme206end3.png,206,CWC2018-19_Leg1_ResultsBook
13268,1,0,0,0,0,0,0,-3,9,0.0,3.0,-3.0,0,False,1.0,./dataset_o\WWCC2018_ResultsBook\geme338end9.png,338,WWCC2018_ResultsBook
13269,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,True,-1.0,./dataset_o\WMCC2018_ResultsBook\geme292end2.png,292,WMCC2018_ResultsBook
13270,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,0.0,./dataset_o\OWG2018_ResultsBook\geme780end7.png,780,OWG2018_ResultsBook
13271,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,True,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme462end1.png,462,ECC2023_ResultsBook_Women_A-Division
13272,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme652end3.png,652,WMCC2023_ResultsBook
13273,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme343end1.png,343,CWC2018-19_Leg3_ResultsBook
13274,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,-1.0,./dataset_o\PACC2018_ResultsBook_Women\geme102end3.png,102,PACC2018_ResultsBook_Women
13275,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,4.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme425end4.png,425,ECC2019_ResultsBook_Men_A-Division
13276,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,-7.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme23end6.png,23,ECC2023_ResultsBook_Women_A-Division
13277,0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0,False,-1.0,./dataset_o\OWG2022_ResultsBook\geme1034end10.png,1034,OWG2022_ResultsBook
13278,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme633end9.png,633,WWCC2022_ResultsBook
13279,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme281end6.png,281,ECC2022_ResultsBook_Women_A-Division
13280,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme105end2.png,105,WWCC2022_ResultsBook
13281,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme377end2.png,377,ECC2019_ResultsBook_Women_A-Division
13282,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,4.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme234end2.png,234,PCCC2022_ResultsBook_Men_A-Division
13283,1,0,0,0,0,0,0,-3,5,0.0,3.0,-3.0,4,False,8.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme168end5.png,168,PCCC2022_ResultsBook_Men_A-Division
13284,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme38end3.png,38,WMCC2021_ResultsBook
13285,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-4.0,./dataset_o\OQE2021_ResultsBook_Men\geme169end9.png,169,OQE2021_ResultsBook_Men
13286,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme37end2.png,37,ECC2022_ResultsBook_Women_A-Division
13287,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme38end2.png,38,WMCC2021_ResultsBook
13288,1,0,0,0,0,0,0,-3,7,0.0,3.0,-3.0,2,False,-4.0,./dataset_o\WMCC2023_ResultsBook\geme580end7.png,580,WMCC2023_ResultsBook
13289,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-1.0,./dataset_o\WWCC2018_ResultsBook\geme613end6.png,613,WWCC2018_ResultsBook
13290,1,0,0,0,0,0,0,-3,7,0.0,4.0,-4.0,2,False,5.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme136end7.png,136,PCCC2022_ResultsBook_Women_A-Division
13291,0,0,0,0,1,0,0,1,11,1.0,0.0,1.0,0,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme258end11.png,258,WMCC2018_ResultsBook
13292,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme424end5.png,424,WMCC2023_ResultsBook
13293,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme512end1.png,512,WMCC2021_ResultsBook
13294,0,0,0,0,0,0,1,3,9,3.0,0.0,3.0,0,True,-3.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme241end9.png,241,ECC2022_ResultsBook_Women_A-Division
13295,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme462end6.png,462,ECC2019_ResultsBook_Women_A-Division
13296,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,False,2.0,./dataset_o\WMCC2018_ResultsBook\geme816end2.png,816,WMCC2018_ResultsBook
13297,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme401end3.png,401,WWCC2023_ResultsBook
13298,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,2.0,./dataset_o\OWG2022_ResultsBook\geme351end5.png,351,OWG2022_ResultsBook
13299,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,0.0,./dataset_o\OWG2022_ResultsBook\geme474end2.png,474,OWG2022_ResultsBook
13300,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,False,4.0,./dataset_o\OWG2018_ResultsBook\geme849end4.png,849,OWG2018_ResultsBook
13301,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,6.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme146end7.png,146,ECC2021_ResultsBook_Women_A-Division
13302,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,3.0,./dataset_o\WMCC2019_ResultsBook\geme596end4.png,596,WMCC2019_ResultsBook
13303,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,3,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme450end6.png,450,WMCC2022_ResultsBook
13304,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme489end1.png,489,ECC2018_ResultsBook_Women_A-Division
13305,0,0,0,0,0,0,1,3,3,3.0,0.0,3.0,6,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme403end3.png,403,WMCC2023_ResultsBook
13306,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,6,True,-1.0,./dataset_o\OWG2022_ResultsBook\geme942end3.png,942,OWG2022_ResultsBook
13307,0,0,0,0,0,1,0,2,10,2.0,0.0,2.0,0,False,1.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme431end10.png,431,ECC2023_ResultsBook_Women_A-Division
13308,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,1.0,./dataset_o\WMCC2018_ResultsBook\geme511end3.png,511,WMCC2018_ResultsBook
13309,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,1.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme296end2.png,296,PCCC2023_ResultsBook_Men_A-Division
13310,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,-1.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme445end4.png,445,ECC2017_ResultsBook_Women_A-Division
13311,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,True,-2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme325end7.png,325,ECC2019_ResultsBook_Men_A-Division
13312,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme963end2.png,963,WMCC2021_ResultsBook
13313,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,-3.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme233end4.png,233,ECC2018_ResultsBook_Men_A-Division
13314,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,2.0,./dataset_o\WWCC2019_ResultsBook\geme860end2.png,860,WWCC2019_ResultsBook
13315,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme433end4.png,433,WMCC2022_ResultsBook
13316,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,-1.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme478end10.png,478,ECC2017_ResultsBook_Women_A-Division
13317,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme217end2.png,217,WMCC2023_ResultsBook
13318,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-2.0,./dataset_o\WMCC2018_ResultsBook\geme125end3.png,125,WMCC2018_ResultsBook
13319,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,3.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme187end3.png,187,ECC2017_ResultsBook_Men_A-Division
13320,1,0,0,0,0,0,0,-3,10,0.0,3.0,-3.0,0,True,-1.0,./dataset_o\PACC2018_ResultsBook_Women\geme5end10.png,5,PACC2018_ResultsBook_Women
13321,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-6.0,./dataset_o\PACC2018_ResultsBook_Men\geme137end8.png,137,PACC2018_ResultsBook_Men
13322,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme856end9.png,856,WMCC2021_ResultsBook
